# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.6110058982,0.6110058982
0.3559355106,0.0463851454,0.6092732156,0.6092732156
0.7118879569,0.0926648730,0.6076118395,0.6076118395
1.0678567649,0.1388416227,0.6060198595,0.6060198595
1.4238414322,0.1849178343,0.6044951793,0.6044951793
1.7798415283,0.2308958759,0.6030355262,0.6030355262
2.1358564791,0.2767781158,0.6016384603,0.6016384603
2.4918858539,0.3225668503,0.6003013854,0.6003013854
2.8479290069,0.3682646627,0.5990215591,0.5990215591
3.2039855794,0.4138737778,0.5977961041,0.5977961041
3.5600549255,0.4593966354,0.5966220195,0.5966220195
3.9161366863,0.5048356036,0.5954961923,0.5954961923
4.2722302878,0.5501931223,0.5944154092,0.5944154092
4.6283352276,0.5954715598,0.5933763691,0.5933763691
4.9844510034,0.6406732840,0.5923756954,0.5923756954
5.3405771129,0.6858006632,0.5914099479,0.5914099479
5.6967131256,0.7308561372,0.5904756361,0.5904756361
6.0528583237,0.7758420024,0.5895692314,0.5895692314
6.4090124202,0.8207607705,0.5886871799,0.5886871799
6.7651748411,0.8656148096,0.5878259148,0.5878259148
7.1213450840,0.9104064161,0.5869818696,0.5869818696
7.4775225749,0.9551379580,0.5861514900,0.5861514900
7.8337068831,0.9998120189,0.5853312464,0.5853312464
8.1898975063,1.0444307516,0.5845176464,0.5845176464
8.5460939422,1.0889967395,0.5837072464,0.5837072464
8.9022956167,1.1335122071,0.5828966634,0.5828966634
9.2585021710,1.1779796663,0.5820825867,0.5820825867
9.6147128875,1.2224014132,0.5812617887,0.5812617887
9.9709274791,1.2667798879,0.5804311360,0.5804311360
10.3271453000,1.3111175303,0.5795875994,0.5795875994
10.6833658479,1.3554165648,0.5787282639,0.5787282639
11.0395886921,1.3996795751,0.5778503388,0.5778503388
11.3958133303,1.4439087855,0.5769511657,0.5769511657
11.7520391885,1.4881066362,0.5760282279,0.5760282279
12.1082657643,1.5322755669,0.5750791579,0.5750791579
12.4644926272,1.5764178741,0.5741017452,0.5741017452
12.8207192030,1.6205360693,0.5730939425,0.5730939425
13.1769450612,1.6646323772,0.5720538727,0.5720538727
13.5331696276,1.7087093813,0.5709798339,0.5709798339
13.8893924001,1.7527692343,0.5698703049,0.5698703049
14.2456128761,1.7968145197,0.5687239491,0.5687239491
14.6018306253,1.8408476056,0.5675396185,0.5675396185
14.9580450734,1.8848707884,0.5663163566,0.5663163566
15.3142557181,1.9288864363,0.5650534008,0.5650534008
15.6704620571,1.9728970608,0.5637501840,0.5637501840
16.0266635881,2.0169049584,0.5624063355,0.5624063355
16.3828598805,2.0609125690,0.5610216817,0.5610216817
16.7390502884,2.1049222606,0.5595962450,0.5595962450
17.0952344531,2.1489364014,0.5581302437,0.5581302437
17.4514117287,2.1929573597,0.5566240892,0.5566240892
17.8075817563,2.2369875751,0.5550783847,0.5550783847
18.1637438902,2.2810294160,0.5534939212,0.5534939212
18.5198977714,2.3250852503,0.5518716745,0.5518716745
18.8760427543,2.3691575181,0.5502128005,0.5502128005
19.2321784081,2.4132485874,0.5485186305,0.5485186305
19.5883042305,2.4573607547,0.5467906657,0.5467906657
19.9444196476,2.5014965315,0.5450305707,0.5450305707
20.3005243003,2.5456582861,0.5432401678,0.5432401678
20.6566175430,2.5898483147,0.5414214289,0.5414214289
21.0127016720,2.6340670480,0.5395764684,0.5395764684
21.3687868056,2.6783088885,0.5377075351,0.5377075351
21.7248841387,2.7225675213,0.5358170033,0.5358170033
22.0810052249,2.7668362725,0.5339073643,0.5339073643
22.4371614743,2.8111087552,0.5319812169,0.5319812169
22.7933641534,2.8553783675,0.5300412576,0.5300412576
23.1496247443,2.8996387225,0.5280902708,0.5280902708
23.5059545851,2.9438832183,0.5261311186,0.5261311186
23.8623650860,2.9881054679,0.5241667299,0.5241667299
24.2188677288,3.0322988693,0.5222000904,0.5222000904
24.5754737802,3.0764569640,0.5202342311,0.5202342311
24.9321947219,3.1205732217,0.5182722177,0.5182722177
25.2890418924,3.1646411838,0.5163171393,0.5163171393
25.6460267017,3.2086543917,0.5143720975,0.5143720975
26.0031605599,3.2526062435,0.5124401952,0.5124401952
