# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,1.0097657824,1.0097657824
0.0376257365,0.3832393723,1.0151496585,1.0151496585
0.0752123361,0.7664771267,1.0205866230,1.0205866230
0.1127629575,1.1497132632,1.0260695023,1.0260695023
0.1502809134,1.5329475508,1.0315909567,1.0315909567
0.1877693626,1.9161800664,1.0371434959,1.0371434959
0.2252314638,2.2994105790,1.0427194947,1.0427194947
0.2626706066,2.6826390885,1.0483112081,1.0483112081
0.3000898729,3.0658654408,1.0539107889,1.0539107889
0.3374925753,3.4490895589,1.0595103032,1.0595103032
0.3748819496,3.8323114429,1.0651017479,1.0651017479
0.4122610774,4.2155309385,1.0706770679,1.0706770679
0.4496333485,4.5987479689,1.0762281732,1.0762281732
0.4870019217,4.9819623798,1.0817469562,1.0817469562
0.5243700326,5.3651741714,1.0872253101,1.0872253101
0.5617409171,5.7483831895,1.0926551455,1.0926551455
0.5991177336,6.1315894341,1.0980284085,1.0980284085
0.6365037952,6.5147927511,1.1033370987,1.1033370987
0.6739023373,6.8979929865,1.1085732858,1.1085732858
0.7113165189,7.2811902172,1.1137291280,1.1137291280
0.7487494984,7.6643842123,1.1187968880,1.1187968880
0.7862046659,8.0475748946,1.1237689513,1.1237689513
0.8236851798,8.4307622641,1.1286378419,1.1286378419
0.8611941990,8.8139461667,1.1333962386,1.1333962386
0.8987351132,9.1971265255,1.1380369923,1.1380369923
0.9363109270,9.5803032633,1.1425531396,1.1425531396
0.9739250303,9.9634762262,1.1469379200,1.1469379200
1.0115805818,10.3466454910,1.1511847890,1.1511847890
1.0492808170,10.7298107497,1.1552874330,1.1552874330
1.0870289719,11.1129720793,1.1592397830,1.1592397830
1.1248282821,11.4961293257,1.1630360271,1.1630360271
1.1626819833,11.8792824120,1.1666706232,1.1666706232
1.2005932343,12.2624311839,1.1701383108,1.1701383108
1.2385652707,12.6455757185,1.1734341216,1.1734341216
1.2766014054,13.0287157847,1.1765533902,1.1765533902
1.3147047969,13.4118513056,1.1794917633,1.1794917633
1.3528786811,13.7949822039,1.1822452086,1.1822452086
1.3911259085,14.1781084798,1.1848100229,1.1848100229
1.4294442448,14.5612302873,1.1871828391,1.1871828391
1.4678270646,14.9443481657,1.1893606325,1.1893606325
1.5062678963,15.3274625773,1.1913407260,1.1913407260
1.5447600375,15.7105740613,1.1931207957,1.1931207957
1.5832969395,16.0936831570,1.1946988731,1.1946988731
1.6218720540,16.4767903267,1.1960733490,1.1960733490
1.6604786783,16.8598961096,1.1972429754,1.1972429754
1.6991103409,17.2430009681,1.1982068660,1.1982068660
1.7377602623,17.6261053643,1.1989644967,1.1989644967
1.7764220480,18.0092098375,1.1995157049,1.1995157049
1.8150889955,18.3923149271,1.1998606880,1.1998606880
1.8537545563,18.7754211723,1.2000000000,1.2000000000
1.8924121047,19.1585289583,1.1999345494,1.1999345494
1.9310550154,19.5416388244,1.1996655943,1.1996655943
1.9696766627,19.9247513100,1.1991947368,1.1991947368
2.0082705752,20.3078669542,1.1985239181,1.1985239181
2.0468301273,20.6909861423,1.1976554107,1.1976554107
2.0853486166,21.0741094906,1.1965918119,1.1965918119
2.1238194943,21.4572373844,1.1953360345,1.1953360345
2.1622362122,21.8403704399,1.1938912983,1.1938912983
2.2005921446,22.2235091194,1.1922611202,1.1922611202
2.2388806660,22.6066538851,1.1904493033,1.1904493033
2.2770952280,22.9898053535,1.1884599265,1.1884599265
2.3152292819,23.3729639096,1.1862973322,1.1862973322
2.3532760482,23.7561300928,1.1839661136,1.1839661136
2.3912291325,24.1393044424,1.1814711025,1.1814711025
2.4290817552,24.5224873435,1.1788173555,1.1788173555
2.4668275218,24.9056794895,1.1760101399,1.1760101399
2.5044596527,25.2888811887,1.1730549194,1.1730549194
2.5419715994,25.6720931343,1.1699573393,1.1699573393
2.5793568905,26.0553156346,1.1667232111,1.1667232111
2.6166087464,26.4385493059,1.1633584977,1.1633584977
2.6537206955,26.8217946873,1.1598692969,1.1598692969
2.6906860354,27.2050521643,1.1562618253,1.1562618253
2.7274982945,27.5883223530,1.1525424032,1.1525424032
2.7641510785,27.9716057158,1.1487174367,1.1487174367
2.8006433087,28.3549022526,1.1447934028,1.1447934028
2.8369776816,28.7382118094,1.1407768317,1.1407768317
2.8731572019,29.1215342320,1.1366742912,1.1366742912
2.9091850281,29.5048692894,1.1324923696,1.1324923696
2.9450640109,29.8882166733,1.1282376597,1.1282376597
2.9807970777,30.2715763068,1.1239167428,1.1239167428
3.0163873874,30.6549478817,1.1195361717,1.1195361717
3.0518378673,31.0383312439,1.1151024563,1.1151024563
3.0871514452,31.4217260852,1.1106220466,1.1106220466
3.1223311255,31.8051323285,1.1061013185,1.1061013185
3.1573799900,32.1885495888,1.1015465584,1.1015465584
3.1923008892,32.5719778660,1.0969639487,1.0969639487
3.2270969046,32.9554167748,1.0923595538,1.0923595538
3.2617710410,33.3388661612,1.0877393063,1.0877393063
3.2963262259,33.7223257941,1.0831089941,1.0831089941
3.3307654639,34.1057955194,1.0784742475,1.0784742475
3.3650918366,34.4892750289,1.0738405276,1.0738405276
3.3993081175,34.8727641686,1.0692131145,1.0692131145
3.4334175423,35.2562627072,1.0645970964,1.0645970964
3.4674229617,35.6397704908,1.0599973595,1.0599973595
3.5013273030,36.0232872112,1.0554185791,1.0554185791
3.5351337250,36.4068127143,1.0508652100,1.0508652100
3.5688451554,36.7903467689,1.0463414790,1.0463414790
3.6024645215,37.1738891440,1.0418513772,1.0418513772
3.6359948281,37.5574396854,1.0373986536,1.0373986536
3.6694391568,37.9409980851,1.0329868098,1.0329868098
3.7028003582,38.3245642659,1.0286190941,1.0286190941
3.7360815137,38.7081378426,1.0242984980,1.0242984980
3.7692856282,39.0917187383,1.0200277527,1.0200277527
3.8024156290,39.4753066447,1.0158093262,1.0158093262
3.8354745209,39.8589014847,1.0116454222,1.0116454222
3.8684653084,40.2425028733,1.0075379784,1.0075379784
3.9013909191,40.6261107334,1.0034886668,1.0034886668
3.9342545117,41.0097247567,0.9994988941,0.9994988941
3.9670588597,41.3933447893,0.9955698038,0.9955698038
3.9998071217,41.7769705999,0.9917022774,0.9917022774
4.0325021483,42.1606019575,0.9878969386,0.9878969386
4.0651470211,42.5442386309,0.9841541562,0.9841541562
4.0977447447,42.9278805432,0.9804740490,0.9804740490
4.1302982467,43.3115273090,0.9768564913,0.9768564913
4.1628105317,43.6951787743,0.9733011188,0.9733011188
4.1952846043,44.0788347080,0.9698073345,0.9698073345
4.2277234691,44.4624949560,0.9663743175,0.9663743175
4.2601300537,44.8461592872,0.9630010298,0.9630010298
4.2925074397,45.2298274705,0.9596862252,0.9596862252
4.3248584776,45.6134992747,0.9564284591,0.9564284591
4.3571863261,45.9971745457,0.9532260969,0.9532260969
4.3894938358,46.3808530525,0.9500773262,0.9500773262
4.4217840882,46.7645344868,0.9469801650,0.9469801650
4.4540600110,47.1482186947,0.9439324755,0.9439324755
4.4863246087,47.5319055219,0.9409319736,0.9409319736
4.5185808860,47.9155947374,0.9379762420,0.9379762420
4.5508318475,48.2992860330,0.9350627424,0.9350627424
4.5830804207,48.6829792546,0.9321888272,0.9321888272
4.6153296102,49.0666742482,0.9293517533,0.9293517533
4.6475824977,49.4503707055,0.9265486950,0.9265486950
4.6798419337,49.8340684726,0.9237767568,0.9237767568
