# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.8049290331,0.8049290331
0.1020168472,-0.3869235707,0.8047819743,0.8047819743
0.2031727094,-0.7740540405,0.8048975713,0.8048975713
0.3033991272,-1.1614074233,0.8052704063,0.8052704063
0.4026274812,-1.5489994125,0.8058940773,0.8058940773
0.5008106107,-1.9368408175,0.8067612197,0.8067612197
0.5982083405,-2.3248690242,0.8078635305,0.8078635305
0.6953098939,-2.7129664108,0.8091918002,0.8091918002
0.7926098591,-3.1010143146,0.8107359459,0.8107359459
0.8906031443,-3.4888938326,0.8124850519,0.8124850519
0.9897843375,-3.8764862222,0.8144274115,0.8144274115
1.0906483471,-4.2636725003,0.8165505751,0.8165505751
1.1936080903,-4.6503534611,0.8188414005,0.8188414005
1.2984906976,-5.0365691392,0.8212861077,0.8212861077
1.4048677983,-5.4224205821,0.8238703365,0.8238703365
1.5123096605,-5.8080089173,0.8265792068,0.8265792068
1.6203867924,-6.1934354325,0.8293973823,0.8293973823
1.7286696224,-6.5788013352,0.8323091361,0.8323091361
1.8367284985,-6.9642079131,0.8352984186,0.8352984186
1.9442186424,-7.3497368369,0.8383489266,0.8383489266
2.0511259620,-7.7353932310,0.8414441748,0.8414441748
2.1575169147,-8.1211639640,0.8445675669,0.8445675669
2.2634581181,-8.5070355043,0.8477024694,0.8477024694
2.3690161900,-8.8929946404,0.8508322839,0.8508322839
2.4742577480,-9.2790278406,0.8539405200,0.8539405200
2.5792493296,-9.6651218935,0.8570108686,0.8570108686
2.6840575526,-10.0512633474,0.8600272731,0.8600272731
2.7887489544,-10.4374389108,0.8629740006,0.8629740006
2.8933900728,-10.8236351321,0.8658357116,0.8658357116
2.9980476854,-11.2098387197,0.8685975267,0.8685975267
3.1027880896,-11.5960363022,0.8712450933,0.8712450933
3.2076781434,-11.9822145880,0.8737646478,0.8737646478
3.3127762973,-12.3683613264,0.8761430765,0.8761430765
3.4180834320,-12.7544733148,0.8783679720,0.8783679720
3.5235748062,-13.1405512738,0.8804276887,0.8804276887
3.6292255182,-13.5265959239,0.8823113919,0.8823113919
3.7350108268,-13.9126079057,0.8840091047,0.8840091047
3.8409058303,-14.2985880200,0.8855117505,0.8855117505
3.9468857072,-14.6845369873,0.8868111915,0.8868111915
4.0529257161,-15.0704553681,0.8879002619,0.8879002619
4.1590007955,-15.4563440432,0.8887727973,0.8887727973
4.2650863639,-15.8422036532,0.8894236591,0.8894236591
4.3711574397,-16.2280349187,0.8898487536,0.8898487536
4.4771892015,-16.6138385602,0.8900450465,0.8900450465
4.5831567478,-16.9996152184,0.8900105726,0.8900105726
4.6890353371,-17.3853658540,0.8897444397,0.8897444397
4.7947905396,-17.7711081625,0.8892468284,0.8892468284
4.9003667872,-18.1568980321,0.8885189850,0.8885189850
5.0057059496,-18.5427963156,0.8875632119,0.8875632119
5.1107495763,-18.9288638655,0.8863828508,0.8863828508
5.2154394568,-19.3151616146,0.8849822619,0.8849822619
5.3197172207,-19.7017502555,0.8833667980,0.8833667980
5.4235501997,-20.0886804720,0.8815427751,0.8815427751
5.5278900173,-20.4756008400,0.8795174358,0.8795174358
5.6349633205,-20.8616401255,0.8772989117,0.8772989117
5.7470814696,-21.2458923444,0.8748961793,0.8748961793
5.8665558249,-21.6274515927,0.8723190123,0.8723190123
5.9956979068,-22.0054117264,0.8695779319,0.8695779319
6.1368190756,-22.3788670014,0.8666841516,0.8666841516
6.2934814541,-22.7458466723,0.8636495193,0.8636495193
6.4742496542,-23.1001216684,0.8604864587,0.8604864587
6.6830843836,-23.4386521589,0.8572079045,0.8572079045
6.9010120222,-23.7750287854,0.8538272389,0.8538272389
7.1182930212,-24.1149218150,0.8503582245,0.8503582245
7.3446721338,-24.4482760659,0.8468149353,0.8468149353
7.5911747417,-24.7639964961,0.8432116876,0.8432116876
7.8654586720,-25.0524165802,0.8395629699,0.8395629699
8.1676819816,-25.3070514258,0.8358833714,0.8358833714
8.4969902510,-25.5218454725,0.8321875114,0.8321875114
8.8523490650,-25.6912914742,0.8284899690,0.8284899690
9.2300934119,-25.8178964004,0.8248052120,0.8248052120
9.6245648747,-25.9102393557,0.8211475284,0.8211475284
10.0299699597,-25.9767066377,0.8175309586,0.8175309586
10.4372938252,-26.0127399816,0.8139692291,0.8139692291
10.8333971003,-25.9972078999,0.8104756878,0.8104756878
11.2048705002,-25.9078948467,0.8070632422,0.8070632422
11.5405363515,-25.7275289148,0.8037443006,0.8037443006
11.8449865483,-25.4737721090,0.8005307147,0.8005307147
12.1296071842,-25.1793381004,0.7974337263,0.7974337263
12.4054234006,-24.8757057314,0.7944639183,0.7944639183
12.6780107427,-24.5761749920,0.7916311670,0.7916311670
12.9489235957,-24.2806311429,0.7889446006,0.7889446006
13.2196224234,-23.9886462138,0.7864125606,0.7864125606
13.4915676898,-23.6997923144,0.7840425672,0.7840425672
13.7662198588,-23.4136413140,0.7818412901,0.7818412901
14.0450393943,-23.1297654827,0.7798145230,0.7798145230
14.3300068104,-22.8489496595,0.7779671634,0.7779671634
14.6267702749,-22.5805329668,0.7763031961,0.7763031961
14.9425555613,-22.3375337108,0.7748256828,0.7748256828
15.2845645821,-22.1329595486,0.7735367553,0.7735367553
15.6547066699,-21.9754075202,0.7724376143,0.7724376143
16.0435635137,-21.8640356169,0.7715285328,0.7715285328
16.4402564991,-21.7967843764,0.7708088643,0.7708088643
16.8346545384,-21.7769015695,0.7702770558,0.7702770558
17.2194811744,-21.8278957007,0.7699306643,0.7699306643
17.5896065277,-21.9642713227,0.7697663801,0.7697663801
17.9453651277,-22.1499757948,0.7697800519,0.7697800519
18.2902475953,-22.3540957239,0.7699667183,0.7699667183
18.6300474243,-22.5661254583,0.7703206410,0.7703206410
18.9706834169,-22.7767936944,0.7708353442,0.7708353442
19.3162282177,-22.9795104893,0.7715036561,0.7715036561
19.6669404505,-23.1732261343,0.7723177538,0.7723177538
20.0226065705,-23.3575763944,0.7732692118,0.7732692118
20.3830131129,-23.5321972745,0.7743490532,0.7743490532
20.7479465330,-23.6967245394,0.7755478029,0.7755478029
21.1171934460,-23.8507941942,0.7768555440,0.7768555440
21.4905402271,-23.9940420835,0.7782619747,0.7782619747
21.8677734917,-24.1261041324,0.7797564684,0.7797564684
22.2486796148,-24.2466161057,0.7813281341,0.7813281341
22.6330452119,-24.3552140083,0.7829658769,0.7829658769
23.0206567380,-24.4515336851,0.7846584623,0.7846584623
23.4113007285,-24.5352110610,0.7863945760,0.7863945760
23.8047637185,-24.6058819810,0.7881628880,0.7881628880
24.2007629836,-24.6632079119,0.7899521134,0.7899521134
24.5987608582,-24.7069447225,0.7917510747,0.7917510747
24.9981604259,-24.7368701405,0.7935487600,0.7935487600
25.3983647701,-24.7527620537,0.7953343836,0.7953343836
25.7987770542,-24.7543980295,0.7970974416,0.7970974416
26.1988005218,-24.7415560358,0.7988277671,0.7988277671
26.5978381763,-24.7140135600,0.8005155829,0.8005155829
26.9952932612,-24.6715485700,0.8021515518,0.8021515518
27.3905689401,-24.6139387134,0.8037268232,0.8037268232
27.7830682161,-24.5409617178,0.8052330775,0.8052330775
28.1721944131,-24.4523953908,0.8066625668,0.8066625668
28.5573505342,-24.3480173802,0.8080081523,0.8080081523
28.9379398232,-24.2276055736,0.8092633372,0.8092633372
29.3133611196,-24.0909445046,0.8104222977,0.8104222977
29.6828717008,-23.9380481053,0.8114799071,0.8114799071
30.0455564549,-23.7692091089,0.8124317580,0.8124317580
30.4004901810,-23.5847369834,0.8132741799,0.8132741799
30.7468877999,-23.3850713891,0.8140042510,0.8140042510
31.0849150548,-23.1715317080,0.8146198082,0.8146198082
31.4151313901,-22.9458018772,0.8151194496,0.8151194496
31.7380354772,-22.7094876866,0.8155025358,0.8155025358
32.0532899842,-22.4631243192,0.8157691837,0.8157691837
32.3599587410,-22.2064802147,0.8159202591,0.8159202591
