# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.7803602923,0.7803602923
0.1649015345,0.4179813346,0.7822763383,0.7822763383
0.3298169097,0.8359551197,0.7841399280,0.7841399280
0.4947424407,1.2539224338,0.7859548857,0.7859548857
0.6596746225,1.6718843554,0.7877255187,0.7877255187
0.8246097702,2.0898419630,0.7894565643,0.7894565643
0.9895441988,2.5077965149,0.7911531333,0.7911531333
1.1544744033,2.9257489098,0.7928206530,0.7928206530
1.3193967888,3.3437004059,0.7944648067,0.7944648067
1.4843075804,3.7616519919,0.7960914742,0.7960914742
1.6492032730,4.1796048362,0.7977066687,0.7977066687
1.8140802716,4.5975600172,0.7993164756,0.7993164756
1.9789348914,5.0155186135,0.8009269894,0.8009269894
2.1437635374,5.4334817933,0.8025442524,0.8025442524
2.3085626145,5.8514506353,0.8041741914,0.8041741914
2.4733285279,6.2694261280,0.8058225593,0.8058225593
2.6380584913,6.6874093500,0.8074948734,0.8074948734
2.8027535833,7.1054002113,0.8091963597,0.8091963597
2.9674156912,7.5233984423,0.8109318965,0.8109318965
3.1320466125,7.9414039533,0.8127059605,0.8127059605
3.2966483246,8.3594164744,0.8145225777,0.8145225777
3.4612227146,8.7774358260,0.8163852747,0.8163852747
3.6257714904,9.1954619183,0.8182970352,0.8182970352
3.7902967189,9.6134943018,0.8202602589,0.8202602589
3.9548001978,10.0315329765,0.8222767248,0.8222767248
4.1192838143,10.4495777627,0.8243475591,0.8243475591
4.2837494558,10.8676283009,0.8264732056,0.8264732056
4.4481990097,11.2856845012,0.8286534028,0.8286534028
4.6126343634,11.7037460940,0.8308871638,0.8308871638
4.7770573144,12.1218129895,0.8331727618,0.8331727618
4.9414697500,12.5398848280,0.8355077208,0.8355077208
5.1058736476,12.9579616097,0.8378888100,0.8378888100
5.2702708943,13.3760429749,0.8403120446,0.8403120446
5.4346631980,13.7941287441,0.8427726903,0.8427726903
5.5990526257,14.2122188272,0.8452652742,0.8452652742
5.7634408850,14.6303128648,0.8477835996,0.8477835996
5.9278300430,15.0484107671,0.8503207658,0.8503207658
6.0922218074,15.4665122643,0.8528691935,0.8528691935
6.2566182453,15.8846172667,0.8554206535,0.8554206535
6.4210209745,16.3027254146,0.8579663024,0.8579663024
6.5854321519,16.7208367082,0.8604967191,0.8604967191
6.7498533952,17.1389506981,0.8630019493,0.8630019493
6.9142867717,17.5570673841,0.8654715513,0.8654715513
7.0787341686,17.9751864968,0.8678946460,0.8678946460
7.2431972937,18.3933078564,0.8702599725,0.8702599725
7.4076782139,18.8114312831,0.8725559433,0.8725559433
7.5721786370,19.2295565073,0.8747707051,0.8747707051
7.7367005402,19.6476833492,0.8768922018,0.8768922018
7.9012458108,20.0658116292,0.8789082384,0.8789082384
8.0658163363,20.4839410775,0.8808065480,0.8808065480
8.2304139141,20.9020716043,0.8825748598,0.8825748598
8.3950404315,21.3202030298,0.8842009693,0.8842009693
8.5596978660,21.7383349946,0.8856728068,0.8856728068
8.7243880148,22.1564674088,0.8869785090,0.8869785090
8.8891127655,22.5746000027,0.8881064890,0.8881064890
9.0538740053,22.9927326865,0.8890455065,0.8890455065
9.2186737116,23.4108651906,0.8897847368,0.8897847368
9.3835135920,23.8289973351,0.8903138388,0.8903138388
9.5483955337,24.2471289404,0.8906230223,0.8906230223
9.7133216040,24.6652597369,0.8907031110,0.8907031110
9.8782935105,25.0833895447,0.8905456064,0.8905456064
10.0433131405,25.5015181841,0.8901427459,0.8901427459
10.2083824713,25.9196453855,0.8894875611,0.8894875611
10.3735033003,26.3377711490,0.8885739287,0.8885739287
10.5386775150,26.7558950250,0.8873966222,0.8873966222
10.7039070028,27.1740169239,0.8859513561,0.8859513561
10.8691936509,27.5921367556,0.8842348286,0.8842348286
11.0345393468,28.0102541606,0.8822447567,0.8822447567
11.1999459778,28.4283689593,0.8799799101,0.8799799101
11.3654153415,28.8464809719,0.8774401375,0.8774401375
11.5340900910,29.2625743958,0.8746263892,0.8746263892
11.7216757637,29.6665703975,0.8715407338,0.8715407338
11.9470185727,30.0463748803,0.8681863696,0.8681863696
12.2285853694,30.3899018362,0.8645676311,0.8645676311
12.5704183645,30.6853880876,0.8606899884,0.8606899884
12.9580076256,30.9214852292,0.8565600435,0.8565600435
13.3756375496,31.0869175644,0.8521855186,0.8521855186
13.8105993857,31.1789534376,0.8475752397,0.8475752397
14.2567206203,31.2134346363,0.8427391149,0.8427391149
14.7086874040,31.2086417013,0.8376881070,0.8376881070
15.1611242330,31.1814808977,0.8324342002,0.8324342002
15.6077787848,31.1291344697,0.8269903629,0.8269903629
16.0417422015,31.0340206530,0.8213705030,0.8213705030
16.4561288123,30.8785585824,0.8155894213,0.8155894213
16.8454829455,30.6581378585,0.8096627581,0.8096627581
17.2061498410,30.3844914612,0.8036069354,0.8036069354
17.5345901378,30.0703950978,0.7974390958,0.7974390958
17.8267006006,29.7273712612,0.7911770373,0.7911770373
18.0744041781,29.3581064899,0.7848391437,0.7848391437
18.2679156580,28.9614882233,0.7784443125,0.7784443125
18.3979931213,28.5369179850,0.7720118797,0.7720118797
18.4631513865,28.0912499891,0.7655615417,0.7655615417
18.4676417129,27.6368506533,0.7591132749,0.7591132749
18.4158500822,27.1862157248,0.7526872542,0.7526872542
18.3142961047,26.7487522227,0.7463037693,0.7463037693
18.1776098753,26.3221263672,0.7399831403,0.7399831403
18.0223483154,25.9012153827,0.7337456327,0.7337456327
17.8635491023,25.4813661794,0.7276113715,0.7276113715
17.7055985773,25.0612196703,0.7216002575,0.7216002575
17.5483262478,24.6408258255,0.7157318809,0.7157318809
17.3915445449,24.2202400981,0.7100254398,0.7100254398
17.2350656304,23.7995180304,0.7044996566,0.7044996566
