# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.6879406635,0.6879406635
0.2280310291,0.3151271160,0.6854804549,0.6854804549
0.4560415221,0.6302573435,0.6829747662,0.6829747662
0.6840329569,0.9453908381,0.6804285800,0.6804285800
0.9120069672,1.2605279109,0.6778469344,0.6778469344
1.1399650309,1.5756686399,0.6752349119,0.6752349119
1.3679086259,1.8908133360,0.6725976287,0.6725976287
1.5958393081,2.2059620771,0.6699402231,0.6699402231
1.8237586331,2.5211151744,0.6672678450,0.6672678450
2.0516680013,2.8362727833,0.6645856446,0.6645856446
2.2795690461,3.1514351374,0.6618987610,0.6618987610
2.5074632456,3.4666023144,0.6592123116,0.6592123116
2.7353521554,3.7817746253,0.6565313807,0.6565313807
2.9632372536,4.0969523037,0.6538610090,0.6538610090
3.1911198626,4.4121353495,0.6512061823,0.6512061823
3.4190004491,4.7273235293,0.6485718213,0.6485718213
3.6468793242,5.0425163764,0.6459627711,0.6459627711
3.8747566436,5.3577135796,0.6433837907,0.6433837907
4.1026328739,5.6729147501,0.6408395432,0.6408395432
4.3305080930,5.9881194210,0.6383345862,0.6383345862
4.5583826898,6.3033272812,0.6358733617,0.6358733617
4.7862568977,6.6185378641,0.6334601877,0.6334601877
5.0141309499,6.9337508584,0.6310992487,0.6310992487
5.2420052356,7.2489658751,0.6287945877,0.6287945877
5.4698798323,7.5641824477,0.6265500978,0.6265500978
5.6977552070,7.8794002648,0.6243695144,0.6243695144
5.9256315929,8.1946188598,0.6222564083,0.6222564083
6.1535091457,8.5098379216,0.6202141781,0.6202141781
6.3813882542,8.8250569834,0.6182460444,0.6182460444
6.6092691518,9.1402757340,0.6163550436,0.6163550436
6.8371520719,9.4554937067,0.6145440222,0.6145440222
7.0650373257,9.7707105126,0.6128156321,0.6128156321
7.2929252243,10.0859258405,0.6111723256,0.6111723256
7.5208160011,10.4011393015,0.6096163521,0.6096163521
7.7487098894,10.7163503511,0.6081497538,0.6081497538
7.9766071226,11.0315587559,0.6067743634,0.6067743634
8.2045081674,11.3467641269,0.6054918011,0.6054918011
8.4324131016,11.6619659196,0.6043034734,0.6043034734
8.6603222364,11.9771639785,0.6032105709,0.6032105709
8.8882359607,12.2923576813,0.6022140682,0.6022140682
9.1161543523,12.6075467168,0.6013147232,0.6013147232
9.3440778780,12.9227307738,0.6005130776,0.6005130776
9.5720066932,13.2379093856,0.5998094578,0.5998094578
9.7999411092,13.5530822411,0.5992039757,0.5992039757
10.0278813594,13.8682487958,0.5986965313,0.5986965313
10.2558276770,14.1834088162,0.5982868147,0.5982868147
