# x_m, y_m, w_tr_right_m, w_tr_left_m
-27.6342184102,9.5422536863,0.8999053615,0.8999053615
-27.6387760779,9.8691958440,0.8990953686,0.8990953686
-27.6420054916,10.1960298052,0.8981835039,0.8981835039
-27.6440923648,10.5227838945,0.8971646151,0.8971646151
-27.6452222148,10.8494866330,0.8960341977,0.8960341977
-27.6455807550,11.1761662799,0.8947884252,0.8947884252
-27.6453536337,11.5028514216,0.8934241779,0.8934241779
-27.6447263681,11.8295703176,0.8919390656,0.8919390656
-27.6438846718,12.1563514233,0.8903314474,0.8903314474
-27.6430139311,12.4832230636,0.8886004471,0.8886004471
-27.6422699649,12.8102001531,0.8867459628,0.8867459628
-27.6417524659,13.1372723561,0.8847686741,0.8847686741
-27.6415545198,13.4644261318,0.8826700430,0.8826700430
-27.6417694084,13.7916483317,0.8804523109,0.8804523109
-27.6424902177,14.1189254803,0.8781184923,0.8781184923
-27.6438102294,14.4462442330,0.8756723610,0.8756723610
-27.6458225947,14.7735913104,0.8731184352,0.8731184352
-27.6486204649,15.1009533024,0.8704619555,0.8704619555
-27.6522970563,15.4283168644,0.8677088607,0.8677088607
-27.6569456511,15.7556687171,0.8648657579,0.8648657579
-27.6626592694,16.0829953849,0.8619398895,0.8619398895
-27.6695312587,16.4102836541,0.8589390960,0.8589390960
-27.6776547046,16.7375201145,0.8558717751,0.8558717751
-27.6879496710,17.0645053154,0.8527468380,0.8527468380
-27.7112152783,17.3888154304,0.8495736614,0.8495736614
-27.7647541532,17.7065625771,0.8463620375,0.8463620375
-27.8659817633,18.0138325764,0.8431221211,0.8431221211
-28.0266967069,18.3041044566,0.8398643738,0.8398643738
-28.2400476005,18.5622020403,0.8365995069,0.8365995069
-28.4953174193,18.7711554678,0.8333384217,0.8333384217
-28.7820439961,18.9168744528,0.8300921490,0.8300921490
-29.0913001293,19.0026152947,0.8268717871,0.8268717871
-29.4147302147,19.0380971758,0.8236884390,0.8236884390
-29.7439688357,19.0329873391,0.8205531486,0.8205531486
-30.0695995511,18.9908520860,0.8174768386,0.8174768386
-30.3817530509,18.9061762677,0.8144702462,0.8144702462
-30.6868088137,18.7949372658,0.8115438606,0.8115438606
-30.9975426745,18.6843102224,0.8087078618,0.8087078618
-31.3142365724,18.5918260628,0.8059720594,0.8059720594
-31.6346673744,18.5330624168,0.8033458348,0.8033458348
-31.9565896413,18.5231171597,0.8008380829,0.8008380829
-32.2771928122,18.5649401210,0.7984571577,0.7984571577
-32.5930711143,18.6486818114,0.7962108203,0.7962108203
-32.9008003931,18.7639161726,0.7941061893,0.7941061893
-33.1978354118,18.9032001413,0.7921496943,0.7921496943
-33.4831846078,19.0643637673,0.7903470330,0.7903470330
-33.7560153122,19.2457759243,0.7887031313,0.7887031313
-34.0154949866,19.4458058135,0.7872221085,0.7872221085
-34.2607908311,19.6628224396,0.7859072456,0.7859072456
-34.4910703076,19.8951948074,0.7847609571,0.7847609571
-34.7055264550,20.1412996408,0.7837847697,0.7837847697
-34.9039808865,20.3997012740,0.7829793027,0.7829793027
-35.0869042636,20.6691579972,0.7823442548,0.7823442548
-35.2547971430,20.9484366700,0.7818783954,0.7818783954
-35.4081600812,21.2363044791,0.7815795606,0.7815795606
-35.5474935038,21.5315284801,0.7814446537,0.7814446537
-35.6732980327,21.8328756635,0.7814696518,0.7814696518
-35.7861306123,22.1391467739,0.7816496159,0.7816496159
-35.8871489595,22.4494999841,0.7819787064,0.7819787064
-35.9778730598,22.7633095330,0.7824502047,0.7824502047
-36.0598282633,23.0799524071,0.7830565374,0.7830565374
-36.1345395924,23.3988056581,0.7837893067,0.7837893067
-36.2035322009,23.7192464687,0.7846393248,0.7846393248
-36.2683313731,24.0406518906,0.7855966527,0.7855966527
-36.3302842025,24.3624729602,0.7866506437,0.7866506437
-36.3897574717,24.6845678575,0.7877899900,0.7877899900
-36.4467817951,25.0069344239,0.7890027737,0.7890027737
-36.5013876560,25.3295705659,0.7902765213,0.7902765213
-36.5536054725,25.6524742558,0.7915982616,0.7915982616
-36.6034657281,25.9756434002,0.7929545865,0.7929545865
-36.6509987099,26.2990759059,0.7943317139,0.7943317139
-36.6962349668,26.6227697450,0.7957155544,0.7957155544
-36.7392049169,26.9467227589,0.7970917791,0.7970917791
-36.7799389781,27.2709329849,0.7984458891,0.7984458891
-36.8184675031,27.5953982646,0.7997632868,0.7997632868
-36.8548210407,27.9201165699,0.8010293487,0.8010293487
-36.8890298782,28.2450858076,0.8022294981,0.8022294981
-36.9211254802,28.5703038191,0.8033492779,0.8033492779
-36.9512123801,28.8957603995,0.8043744253,0.8043744253
-36.9795197270,29.2214318685,0.8052909438,0.8052909438
-37.0062890991,29.5472931068,0.8060851752,0.8060851752
-37.0317618126,29.8733189950,0.8067438720,0.8067438720
-37.0561794456,30.1994844137,0.8072542662,0.8072542662
-37.0797833799,30.5257643742,0.8076041370,0.8076041370
-37.1028149974,30.8521336917,0.8077818775,0.8077818775
-37.1255158759,31.1785673778,0.8077765572,0.8077765572
-37.1481273975,31.5050401821,0.8075779822,0.8075779822
-37.1708910092,31.8315271814,0.8071767534,0.8071767534
-37.1940481582,32.1580032565,0.8065643198,0.8065643198
-37.2178402918,32.4844432224,0.8057330284,0.8057330284
-37.2425088573,32.8108220251,0.8046761716,0.8046761716
-37.2682616129,33.1371170311,0.8033880278,0.8033880278
-37.2949598787,33.4633302682,0.8018638998,0.8018638998
-37.3222618606,33.7894781556,0.8001001482,0.8001001482
-37.3498230173,34.1155775050,0.7980942186,0.7980942186
-37.3772988072,34.4416449317,0.7958446659,0.7958446659
-37.4043446890,34.7676971822,0.7933511714,0.7933511714
-37.4306161865,35.0937510027,0.7906145568,0.7906145568
-37.4557687584,35.4198230739,0.7876367916,0.7876367916
-37.4794578632,35.7459300114,0.7844209954,0.7844209954
-37.5013390904,36.0720886923,0.7809714353,0.7809714353
-37.5210677675,36.3983156666,0.7772935171,0.7772935171
-37.5382995495,36.7246276805,0.7733937726,0.7733937726
-37.5526897640,37.0510414803,0.7692798402,0.7692798402
-37.5638940659,37.3775737470,0.7649604408,0.7649604408
