# x_m, y_m, w_tr_right_m, w_tr_left_m
28.1188603476,-39.5354042984,0.7403766129,0.7403766129
27.8684488610,-39.2037454593,0.7377245514,0.7377245514
27.6555823066,-38.8468323453,0.7349540656,0.7349540656
27.4805691936,-38.4716565070,0.7320630489,0.7320630489
27.3354553428,-38.0840163764,0.7290503167,0.7290503167
27.2089303215,-37.6892258340,0.7259156310,0.7259156310
27.0897051112,-37.2925803345,0.7226597197,0.7226597197
26.9706960318,-36.8970572380,0.7192842914,0.7192842914
26.8532484230,-36.5009885854,0.7157920434,0.7157920434
26.7397132472,-36.1021520637,0.7121866669,0.7121866669
26.6308207347,-35.6994291707,0.7084728451,0.7084728451
26.5215820309,-35.2955954947,0.7046562460,0.7046562460
26.4057473525,-34.8942855032,0.7007435106,0.7007435106
26.2770669158,-34.4991334977,0.6967422348,0.6967422348
26.1292911862,-34.1137738629,0.6926609477,0.6926609477
25.9561702141,-33.7418409002,0.6885090822,0.6885090822
25.7514926449,-33.3869505684,0.6842969434,0.6842969434
25.5136155852,-33.0505191718,0.6800356694,0.6800356694
25.2497318596,-32.7297092048,0.6757371888,0.6757371888
24.9680442313,-32.4211966179,0.6714141744,0.6714141744
24.6762013583,-32.1221009946,0.6670799896,0.6670799896
24.3752085312,-31.8348548860,0.6627486348,0.6627486348
24.0616894941,-31.5653951673,0.6584346858,0.6584346858
23.7322994479,-31.3195420163,0.6541532319,0.6541532319
23.3867098803,-31.0981554744,0.6499198089,0.6499198089
23.0279262883,-30.8966140434,0.6457503299,0.6457503299
22.6591266419,-30.7100127814,0.6416610131,0.6416610131
22.2834888281,-30.5334466638,0.6376683081,0.6376683081
21.9041906508,-30.3620106658,0.6337888192,0.6337888192
21.5244099141,-30.1908000115,0.6300392283,0.6300392283
21.1466630816,-30.0159330608,0.6264362159,0.6264362159
20.7713148532,-29.8368579496,0.6229963816,0.6229963816
20.3982930194,-29.6536987623,0.6197361652,0.6197361652
20.0275251215,-29.4665798321,0.6166717663,0.6166717663
19.6589390329,-29.2756254095,0.6138190653,0.6138190653
19.2924622951,-29.0809594957,0.6111935452,0.6111935452
18.9280226153,-28.8827065071,0.6088102149,0.6088102149
18.5655478671,-28.6809906110,0.6066835337,0.6066835337
18.2049655087,-28.4759359748,0.6048273379,0.6048273379
17.8462034966,-28.2676669317,0.6032547706,0.6032547706
17.4891892892,-28.0563075662,0.6019782132,0.6019782132
17.1338507598,-27.8419821286,0.6010092206,0.6010092206
16.7801154498,-27.6248148691,0.6003584601,0.6003584601
16.4278407660,-27.4050589365,0.6000356538,0.6000356538
16.0751302515,-27.1861772382,0.6000495252,0.6000495252
15.7182564793,-26.9749842868,0.6004077496,0.6004077496
15.3534060348,-26.7784516300,0.6011169106,0.6011169106
14.9778334586,-26.6017553691,0.6021824595,0.6021824595
14.5947842824,-26.4399980323,0.6036086817,0.6036086817
14.2095917257,-26.2847715156,0.6053986668,0.6053986668
13.8275115693,-26.1267860106,0.6075542848,0.6075542848
13.4529485167,-25.9474182430,0.6100761686,0.6100761686
13.0848665674,-25.7422497313,0.6129636999,0.6129636999
12.7077697044,-25.5652468701,0.6162150039,0.6162150039
12.3150306620,-25.4407472040,0.6198269467,0.6198269467
11.9118787444,-25.3515099823,0.6237951411,0.6237951411
11.5040467307,-25.2785238246,0.6281139558,0.6281139558
11.0952890230,-25.2093192928,0.6327765324,0.6327765324
10.6859881662,-25.1425748678,0.6377748069,0.6377748069
10.2761978611,-25.0780562419,0.6430995367,0.6430995367
9.8659718912,-25.0155291073,0.6487403337,0.6487403337
9.4553640404,-24.9547593224,0.6546857018,0.6546857018
9.0444280924,-24.8955124962,0.6609230804,0.6609230804
8.6332176648,-24.8375544872,0.6674388922,0.6674388922
8.2217867074,-24.7806510706,0.6742185957,0.6742185957
7.8101887549,-24.7245677726,0.6812467422,0.6812467422
7.3984777570,-24.6690705344,0.6885070366,0.6885070366
6.9867073314,-24.6139250484,0.6959824029,0.6959824029
6.5749312619,-24.5588970067,0.7036550520,0.7036550520
6.1632033321,-24.5037521846,0.7115065533,0.7115065533
5.7515732588,-24.4482727914,0.7195179093,0.7195179093
5.3400515829,-24.3924041302,0.7276696325,0.7276696325
4.9286261864,-24.3361845469,0.7359418233,0.7359418233
4.5172847856,-24.2796537153,0.7443142520,0.7443142520
4.1060150963,-24.2228509771,0.7527664393,0.7527664393
3.6948048347,-24.1658160061,0.7612777401,0.7612777401
3.2836417169,-24.1085882272,0.7698274257,0.7698274257
2.8725134589,-24.0512071482,0.7783947679,0.7783947679
2.4614076938,-23.9937122767,0.7869591216,0.7869591216
2.0503121376,-23.9361432036,0.7955000070,0.7955000070
1.6392145064,-23.8785393537,0.8039971909,0.8039971909
1.2281025993,-23.8209403178,0.8124307665,0.8124307665
0.8169640493,-23.7633855206,0.8207812302,0.8207812302
0.4057869046,-23.7059134740,0.8290295584,0.8290295584
-0.0054327359,-23.6485396159,0.8371572793,0.8371572793
-0.4166913863,-23.5912579703,0.8451465430,0.8451465430
-0.8279852284,-23.5340619802,0.8529801886,0.8529801886
-1.2393104443,-23.4769447567,0.8606418060,0.8606418060
-1.6506633822,-23.4198996598,0.8681157963,0.8681157963
-2.0620401408,-23.3629198836,0.8753874254,0.8753874254
-2.4734369854,-23.3059987880,0.8824428754,0.8824428754
-2.8848500149,-23.2491295672,0.8892692901,0.8892692901
-3.2962756603,-23.1923055811,0.8958548157,0.8958548157
-3.7077099377,-23.1355200239,0.9021886369,0.9021886369
-4.1191491121,-23.0787662554,0.9082610078,0.9082610078
-4.5305894484,-23.0220373868,0.9140632770,0.9140632770
-4.9420271288,-22.9653268612,0.9195879084,0.9195879084
-5.3534584181,-22.9086277894,0.9248284948,0.9248284948
-5.7648794156,-22.8519336147,0.9297797679,0.9297797679
-6.1762863861,-22.7952374479,0.9344376017,0.9344376017
-6.5876755947,-22.7385326492,0.9387990102,0.9387990102
-6.9990432235,-22.6818124956,0.9428621410,0.9428621410
-7.4103854543,-22.6250702641,0.9466262621,0.9466262621
-7.8216985524,-22.5682991487,0.9500917441,0.9500917441
-8.2329786996,-22.5114925096,0.9532600374,0.9532600374
-8.6442220780,-22.4546435406,0.9561336440,0.9561336440
-9.0554249526,-22.3977455190,0.9587160852,0.9587160852
-9.4665835884,-22.3407917216,0.9610118640,0.9610118640
