# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.7299682127,0.7299682127
0.4107271212,-0.0608933713,0.7274946229,0.7274946229
0.8215009711,-0.1214749963,0.7250756626,0.7250756626
1.2323195577,-0.1817589018,0.7227172723,0.7227172723
1.6431806402,-0.2417589489,0.7204247818,0.7204247818
2.0540820604,-0.3014891644,0.7182028919,0.7182028919
2.4650216604,-0.3609633263,0.7160556604,0.7160556604
2.8759972823,-0.4201954615,0.7139864901,0.7139864901
3.2870067679,-0.4791994309,0.7119981218,0.7119981218
3.6980479594,-0.5379890955,0.7100926298,0.7100926298
4.1091186987,-0.5965785651,0.7082714219,0.7082714219
4.5202168279,-0.6549815347,0.7065352422,0.7065352422
4.9313402719,-0.7132121143,0.7048841777,0.7048841777
5.3424867068,-0.7712840817,0.7033176688,0.7033176688
5.7536540576,-0.8292114638,0.7018345225,0.7018345225
6.1648401663,-0.8870081217,0.7004329290,0.7004329290
6.5760429579,-0.9446879162,0.6991104822,0.6991104822
6.9872601085,-1.0022648742,0.6978642025,0.6978642025
7.3984895430,-1.0597528567,0.6966905627,0.6966905627
7.8097291034,-1.1171657247,0.6955855170,0.6955855170
8.2209767148,-1.1745173389,0.6945445321,0.6945445321
8.6322310491,-1.2318157504,0.6935626210,0.6935626210
9.0434918574,-1.2890639472,0.6926343793,0.6926343793
9.4547587247,-1.3462645853,0.6917540228,0.6917540228
9.8660314019,-1.4034204036,0.6909154271,0.6909154271
10.2773095571,-1.4605339751,0.6901121698,0.6901121698
10.6885929413,-1.5176080388,0.6893375720,0.6893375720
11.0998811395,-1.5746452508,0.6885847430,0.6885847430
11.5111739026,-1.6316482669,0.6878466244,0.6878466244
11.9224708987,-1.6886197431,0.6871160354,0.6871160354
12.3337717958,-1.7455624186,0.6863857180,0.6863857180
12.7450763449,-1.8024790321,0.6856483832,0.6856483832
13.1563841309,-1.8593720738,0.6848967561,0.6848967561
13.5676949049,-1.9162443657,0.6841236206,0.6841236206
13.9790083350,-1.9730985636,0.6833218643,0.6833218643
14.3903241720,-2.0299372405,0.6824845217,0.6824845217
14.8016420010,-2.0867632186,0.6816048164,0.6816048164
15.2129615730,-2.1435790707,0.6806762022,0.6806762022
15.6242825559,-2.2003874529,0.6796924023,0.6796924023
16.0356047009,-2.2571911870,0.6786474468,0.6786474468
16.4469275099,-2.3139927632,0.6775357083,0.6775357083
16.8582508999,-2.3707950034,0.6763519353,0.6763519353
17.2695743728,-2.4276004806,0.6750912829,0.6750912829
17.6808977628,-2.4844119337,0.6737493414,0.6737493414
18.0922206548,-2.5412320188,0.6723221618,0.6723221618
18.5035427167,-2.5980633918,0.6708062789,0.6708062789
18.9148637827,-2.6549087918,0.6691987310,0.6691987310
19.3261833547,-2.7117706256,0.6674970772,0.6674970772
19.7375015157,-2.7686494744,0.6656994107,0.6656994107
20.1488182657,-2.8255449231,0.6638043695,0.6638043695
20.5601335217,-2.8824563077,0.6618111441,0.6618111441
20.9714474498,-2.9393833792,0.6597194812,0.6597194812
21.3827599668,-2.9963255567,0.6575296846,0.6575296846
21.7940711558,-3.0532822590,0.6552426125,0.6552426125
22.2053810169,-3.1102532373,0.6528596722,0.6528596722
22.6166895499,-3.1672378275,0.6503828109,0.6503828109
23.0279969210,-3.2242356146,0.6478145035,0.6478145035
23.4393029640,-3.2812461007,0.6451577374,0.6451577374
23.8506077621,-3.3382688707,0.6424159947,0.6424159947
24.2619113982,-3.3953034267,0.6395932309,0.6395932309
24.6732139552,-3.4523491875,0.6366938512,0.6366938512
25.0845152673,-3.5094058214,0.6337226840,0.6337226840
25.4958155004,-3.5664727471,0.6306849524,0.6306849524
25.9071146545,-3.6235494668,0.6275862430,0.6275862430
26.3184127296,-3.6806356485,0.6244324728,0.6244324728
26.7297097257,-3.7377307111,0.6212298540,0.6212298540
27.1410058089,-3.7948341567,0.6179848576,0.6179848576
27.5523008130,-3.8519455702,0.6147041750,0.6147041750
27.9635949041,-3.9090643707,0.6113946783,0.6113946783
28.3748880822,-3.9661902262,0.6080633807,0.6080633807
28.7861802644,-4.0233225556,0.6047173941,0.6047173941
29.1974716165,-4.0804609440,0.6013638884,0.6013638884
29.6087621387,-4.1376048103,0.5980100485,0.5980100485
30.0200517478,-4.1947538227,0.5946630330,0.5946630330
30.4313406100,-4.2519074000,0.5913299314,0.5913299314
30.8426286421,-4.3090650443,0.5880177231,0.5880177231
31.2539159273,-4.3662263405,0.5847332365,0.5847332365
31.6652025484,-4.4233908738,0.5814831087,0.5814831087
32.0764884226,-4.4805579800,0.5782737470,0.5782737470
32.4877735498,-4.5377273272,0.5751112913,0.5751112913
32.8990580960,-4.5948984174,0.5720015781,0.5720015781
33.3103419781,-4.6520706696,0.5689501066,0.5689501066
33.7216252793,-4.7092437518,0.5659620064,0.5659620064
34.1329079995,-4.7664171660,0.5630420077,0.5630420077
34.5441901387,-4.8235903312,0.5601944137,0.5601944137
34.9554717799,-4.8807628324,0.5574230753,0.5574230753
35.3667529231,-4.9379341716,0.5547313690,0.5547313690
35.7780335683,-4.9951039339,0.5521221772,0.5521221772
36.1893137155,-5.0522715381,0.5495978714,0.5495978714
36.6005935307,-5.1094365693,0.5471602985,0.5471602985
37.0118728479,-5.1665986126,0.5448107707,0.5448107707
37.4231518331,-5.2237570869,0.5425500573,0.5425500573
37.8344304863,-5.2809114942,0.5403783813,0.5403783813
38.2457088075,-5.3380614195,0.5382954180,0.5382954180
38.6569867967,-5.3952064478,0.5363002978,0.5363002978
39.0682645369,-5.4523459152,0.5343916114,0.5343916114
39.4795420282,-5.5094795726,0.5325674189,0.5325674189
39.8908193534,-5.5666067561,0.5308252619,0.5308252619
40.3020964296,-5.6237270506,0.5291621787,0.5291621787
