# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.8746217106,0.8746217106
-0.3388605540,0.0990058765,0.8728549704,0.8728549704
-0.6777198371,0.1980253805,0.8711831752,0.8711831752
-1.0165779904,0.2970583710,0.8696008935,0.8696008935
-1.3554352258,0.3961047066,0.8681018001,0.8681018001
-1.6942917551,0.4951643873,0.8666787846,0.8666787846
-2.0331477195,0.5942373426,0.8653240659,0.8653240659
-2.3720032602,0.6933233606,0.8640293112,0.8640293112
-2.7108585892,0.7924224414,0.8627857596,0.8627857596
-3.0497139181,0.8915343730,0.8615843497,0.8615843497
-3.3885693882,0.9906592261,0.8604158471,0.8604158471
-3.7274251408,1.0897967183,0.8592709752,0.8592709752
-4.0662814583,1.1889469202,0.8581405443,0.8581405443
-4.4051384112,1.2881096199,0.8570155803,0.8570155803
-4.7439962821,1.3872847468,0.8558874507,0.8558874507
-5.0828551415,1.4864722304,0.8547479880,0.8547479880
-5.4217152719,1.5856719294,0.8535896076,0.8535896076
-5.7605768144,1.6848838437,0.8524054213,0.8524054213
-6.0994399104,1.7841077617,0.8511893447,0.8511893447
-6.4383047716,1.8833436832,0.8499361960,0.8499361960
-6.7771715392,1.9825913965,0.8486417894,0.8486417894
-7.1160404957,2.0818509016,0.8473030161,0.8473030161
-7.4549117118,2.1811220571,0.8459179197,0.8459179197
-7.7937853991,2.2804047926,0.8444857580,0.8444857580
-8.1326616990,2.3796990375,0.8430070563,0.8430070563
-8.4715408939,2.4790046504,0.8414836489,0.8414836489
-8.8104230543,2.5783214902,0.8399187081,0.8399187081
-9.1493084628,2.6776494862,0.8383167629,0.8383167629
-9.4881971899,2.7769886385,0.8366837039,0.8366837039
-9.8270895182,2.8763387353,0.8350267773,0.8350267773
-10.1659855886,2.9756997765,0.8333545658,0.8333545658
-10.5048854720,3.0750715503,0.8316769576,0.8316769576
-10.8437895214,3.1744540568,0.8300051031,0.8300051031
-11.1826978073,3.2738470840,0.8283513600,0.8283513600
-11.5216105416,3.3732507026,0.8267292269,0.8267292269
-11.8605279361,3.4726647007,0.8251532658,0.8251532658
-12.1994501320,3.5720890079,0.8236390145,0.8236390145
-12.5383772706,3.6715234827,0.8222028878,0.8222028878
-12.8773095636,3.7709681253,0.8208620715,0.8208620715
-13.2162472230,3.8704227239,0.8196344063,0.8196344063
-13.5551903899,3.9698872783,0.8185382643,0.8185382643
-13.8941392761,4.0693617180,0.8175924199,0.8175924199
-14.2330940230,4.1688457606,0.8168159130,0.8168159130
-14.5720547010,4.2683394767,0.8162279094,0.8162279094
-14.9110172854,4.3678422307,0.8158475556,0.8158475556
-15.2499735150,4.4673528224,0.8156938318,0.8156938318
-15.5889149873,4.5668700513,0.8157854041,0.8157854041
-15.9278330173,4.6663928584,0.8161404735,0.8161404735
-16.2667192731,4.7659200433,0.8167766286,0.8167766286
-16.6055652110,4.8654503350,0.8177106982,0.8177106982
-16.9443623578,4.9649826743,0.8189586069,0.8189586069
-17.2831020994,5.0645158610,0.8205352349,0.8205352349
-17.6217760330,5.1640487652,0.8224542831,0.8224542831
-17.9603756857,5.2635801160,0.8247281439,0.8247281439
-18.2988925137,5.3631088543,0.8273677785,0.8273677785
-18.6373179733,5.4626337090,0.8303826036,0.8303826036
-18.9756436619,5.5621536211,0.8337803858,0.8337803858
-19.3138610359,5.6616673196,0.8375671463,0.8375671463
-19.6519615515,5.7611737454,0.8417470762,0.8417470762
-19.9899368062,5.8606716274,0.8463224631,0.8463224631
-20.3277782564,5.9601598359,0.8512936290,0.8512936290
-20.6654773582,6.0596371706,0.8566588820,0.8566588820
-21.0030257091,6.1591025724,0.8624144793,0.8624144793
-21.3404146949,6.2585546995,0.8685546048,0.8685546048
-21.6776359836,6.3579925637,0.8750713597,0.8750713597
-22.0146808903,6.4574148937,0.8819547668,0.8819547668
-22.3515436251,6.5568202776,0.8891927889,0.8891927889
-22.6884762630,6.6561852023,0.8967713610,0.8967713610
-23.0262045265,6.7554453428,0.9046744363,0.9046744363
-23.3655049058,6.8545321375,0.9128840454,0.9128840454
-23.7071539619,6.9533768836,0.9213803688,0.9213803688
-24.0519281852,7.0519110194,0.9301418229,0.9301418229
-24.4005914977,7.1500311729,0.9391451576,0.9391451576
-24.7526598021,7.2441950879,0.9483655652,0.9483655652
-25.1053592829,7.3245510029,0.9577768020,0.9577768020
-25.4556709693,7.3805712140,0.9673513187,0.9673513187
-25.8005757492,7.4017282289,0.9770604011,0.9770604011
-26.1370545812,7.3774944142,0.9868743186,0.9868743186
-26.4623100664,7.2984317083,0.9967624823,0.9967624823
-26.7760553899,7.1674393287,1.0066936069,1.0066936069
-27.0795921633,6.9952227738,1.0166358807,1.0166358807
-27.3742468528,6.7926105431,1.0265571387,1.0265571387
-27.6613462776,6.5704314188,1.0364250396,1.0364250396
-27.9422170449,6.3395140416,1.0462072443,1.0462072443
-28.2183218264,6.1102589484,1.0558715968,1.0558715968
-28.4926259297,5.8883400899,1.0653863035,1.0653863035
-28.7690271995,5.6764967535,1.0747201110,1.0747201110
-29.0514377437,5.4774243078,1.0838424828,1.0838424828
-29.3437694581,5.2938181212,1.0927237710,1.0927237710
-29.6499337445,5.1283734209,1.1013353829,1.1013353829
-29.9722304886,4.9839162733,1.1096499424,1.1096499424
-30.3079127066,4.8636819253,1.1176414443,1.1176414443
-30.6532473559,4.7709852008,1.1252853987,1.1252853987
-31.0045018176,4.7091413472,1.1325589687,1.1325589687
-31.3579431195,4.6814652589,1.1394410964,1.1394410964
-31.7098386429,4.6912714066,1.1459126183,1.1459126183
-32.0566700680,4.7406371863,1.1519563690,1.1519563690
-32.3955864034,4.8277917170,1.1575572731,1.1575572731
-32.7238658727,4.9502182010,1.1627024228,1.1627024228
-33.0387868409,5.1053999114,1.1673811433,1.1673811433
-33.3376276022,5.2908198389,1.1715850429,1.1715850429
-33.6176968129,5.5039604091,1.1753080504,1.1753080504
-33.8770453035,5.7422827944,1.1785464360,1.1785464360
-34.1144898741,6.0032262077,1.1812988193,1.1812988193
-34.3288825589,6.2842290851,1.1835661608,1.1835661608
-34.5190753214,6.5827295802,1.1853517406,1.1853517406
-34.6839201957,6.8961661292,1.1866611208,1.1866611208
-34.8222691455,7.2219768859,1.1875020952,1.1875020952
-34.9329743460,7.5576003570,1.1878846238,1.1878846238
-35.0148876195,7.9004746962,1.1878207542,1.1878207542
-35.0668610710,8.2480382690,1.1873245306,1.1873245306
-35.0877467343,8.5977294409,1.1864118908,1.1864118908
-35.0763966439,8.9469863657,1.1851005495,1.1851005495
-35.0319512726,9.2933007895,1.1834098739,1.1834098739
-34.9551455221,9.6344586168,1.1813607471,1.1813607471
-34.8472620101,9.9683471470,1.1789754238,1.1789754238
-34.7095837074,10.2928536089,1.1762773773,1.1762773773
-34.5433937261,10.6058652312,1.1732911396,1.1732911396
-34.3499750369,10.9052693841,1.1700421371,1.1700421371
-34.1307150418,11.1886753780,1.1665565190,1.1665565190
-33.8875689122,11.4521813437,1.1628609854,1.1628609854
-33.6226838765,11.6913738473,1.1589826095,1.1589826095
-33.3382073751,11.9018389609,1.1549486626,1.1549486626
-33.0362867777,12.0791628977,1.1507864356,1.1507864356
-32.7190722785,12.2189766372,1.1465230638,1.1465230638
-32.3889190504,12.3202722317,1.1421853540,1.1421853540
-32.0485266279,12.3876791795,1.1377996144,1.1377996144
-31.7006270961,12.4263655864,1.1333914905,1.1333914905
-31.3479528228,12.4414996288,1.1289858051,1.1289858051
-30.9932359640,12.4382493419,1.1246064073,1.1246064073
-30.6390337056,12.4216035546,1.1202760282,1.1202760282
-30.2861304464,12.3947347423,1.1160161455,1.1160161455
-29.9342804660,12.3597599128,1.1118468582,1.1118468582
-29.5832253344,12.3187832230,1.1077867716,1.1077867716
-29.2327067628,12.2739086885,1.1038528944,1.1038528944
-28.8824662506,12.2272400425,1.1000605467,1.1000605467
-28.5323028437,12.1804079360,1.0964232810,1.0964232810
-28.1821828615,12.1336619022,1.0929528165,1.0929528165
-27.8321030560,12.0870005290,1.0896589863,1.0896589863
-27.4820601792,12.0404224041,1.0865496984,1.0865496984
-27.1320509830,11.9939261860,1.0836309112,1.0836309112
-26.7820722194,11.9475104625,1.0809066219,1.0809066219
-26.4321205698,11.9011738214,1.0783788695,1.0783788695
-26.0821928568,11.8549149211,1.0760477515,1.0760477515
-25.7322858322,11.8087324201,1.0739114547,1.0739114547
-25.3823961776,11.7626249061,1.0719662982,1.0719662982
-25.0325206447,11.7165909670,1.0702067904,1.0702067904
-24.6826560564,11.6706291907,1.0686256978,1.0686256978
-24.3327990938,11.6247383060,1.0672141267,1.0672141267
-23.9829465090,11.5789168303,1.0659616142,1.0659616142
-23.6330951246,11.5331634219,1.0648562317,1.0648562317
-23.2832415513,11.4874767393,1.0638846969,1.0638846969
-22.9333826823,11.4418552998,1.0630324950,1.0630324950
-22.5835151283,11.3962977616,1.0622840076,1.0622840076
-22.2336357826,11.3508027832,1.0616226486,1.0616226486
-21.8837412559,11.3053689525,1.0610310060,1.0610310060
-21.5338283708,11.2599948572,1.0604909881,1.0604909881
-21.1838938793,11.2146791559,1.0599839743,1.0599839743
-20.8339344626,11.1694204362,1.0594909671,1.0594909671
-20.4839469435,11.1242173567,1.0589927469,1.0589927469
-20.1339280032,11.0790685051,1.0584700260,1.0584700260
-19.7838743938,11.0339725398,1.0579036029,1.0579036029
-19.4337829378,10.9889280487,1.0572745131,1.0572745131
-19.0836503871,10.9439335490,1.0565641782,1.0565641782
-18.7334733527,10.8989878403,1.0557545502,1.0557545502
-18.3832487275,10.8540894399,1.0548282508,1.0548282508
-18.0329731225,10.8092369355,1.0537687042,1.0537687042
-17.6826434307,10.7644290561,1.0525602628,1.0525602628
-17.3322562630,10.7196642484,1.0511883256,1.0511883256
-16.9818084419,10.6749413121,1.0496394462,1.0496394462
-16.6312967194,10.6302587642,1.0479014328,1.0479014328
-16.2807178474,10.5856152633,1.0459634366,1.0459634366
-15.9300685780,10.5410093971,1.0438160298,1.0438160298
-15.5793455925,10.4964397535,1.0414512721,1.0414512721
-15.2285456429,10.4519049909,1.0388627653,1.0388627653
-14.8776655517,10.4074037677,1.0360456954,1.0360456954
-14.5267020003,10.3629346011,1.0329968622,1.0329968622
-14.1756518114,10.3184961496,1.0297146967,1.0297146967
-13.8245116661,10.2740871421,1.0261992650,1.0261992650
-13.4732783167,10.2297060254,1.0224522598,1.0224522598
-13.1219485149,10.1853514577,1.0184769801,1.0184769801
-12.7705190128,10.1410221681,1.0142782967,1.0142782967
-12.4190544179,10.0972547873,1.0098626073,1.0098626073
-12.0683013529,10.0599972300,1.0052377794,1.0052377794
-11.7194007226,10.0383246261,1.0004130815,1.0004130815
-11.3734981627,10.0413502342,0.9953991046,0.9953991046
-11.0317394504,10.0781872425,0.9902076733,0.9902076733
-10.6952701506,10.1579489098,0.9848517471,0.9848517471
-10.3656628735,10.2884960977,0.9793453143,0.9793453143
-10.0487139359,10.4652990792,0.9737032777,0.9737032777
-9.7526299732,10.6767566769,0.9679413338,0.9679413338
-9.4845437946,10.9126289199,0.9620758461,0.9620758461
-9.2459428556,11.1700715245,0.9561237136,0.9561237136
-9.0365117445,11.4486011702,0.9501022368,0.9501022368
-8.8563145039,11.7471246840,0.9440289785,0.9440289785
-8.7064861074,12.0628256024,0.9379216262,0.9379216262
-8.5883490672,12.3925861016,0.9317978514,0.9317978514
-8.5032258247,12.7332882165,0.9256751713,0.9256751713
-8.4524387506,13.0818141233,0.9195708117,0.9195708117
-8.4373099333,13.4350452215,0.9135015714,0.9135015714
-8.4588649727,13.7893595367,0.9074836932,0.9074836932
-8.5173044700,14.1397346303,0.9015327367,0.9015327367
-8.6126865364,14.4809063676,0.8956634599,0.8956634599
-8.7450695659,14.8076105437,0.8898897050,0.8898897050
-8.9145115994,15.1145830239,0.8842242928,0.8842242928
-9.1209480293,15.3966582446,0.8786789275,0.8786789275
-9.3618202573,15.6506678255,0.8732641070,0.8732641070
-9.6322489697,15.8753023173,0.8679890461,0.8679890461
-9.9272665909,16.0693230213,0.8628616102,0.8628616102
-10.2419054044,16.2314911680,0.8578882578,0.8578882578
-10.5711978346,16.3605681294,0.8530739969,0.8530739969
-10.9102296868,16.4557108303,0.8484223524,0.8484223524
-11.2551471058,16.5239295025,0.8439353459,0.8439353459
-11.6030707859,16.5794510708,0.8396134869,0.8396134869
-11.9513538674,16.6357047868,0.8354557789,0.8354557789
-12.2991635136,16.6962815567,0.8314597347,0.8314597347
-12.6466466624,16.7594581606,0.8276214069,0.8276214069
-12.9939410725,16.8236870548,0.8239354286,0.8239354286
-13.3410939817,16.8885368872,0.8203950670,0.8203950670
-13.6881245956,16.9539175601,0.8169922887,0.8169922887
-14.0350524023,17.0197389057,0.8137178348,0.8137178348
-14.3818967488,17.0859110382,0.8105613072,0.8105613072
-14.7286769115,17.1523437190,0.8075112653,0.8075112653
-15.0754123080,17.2189469919,0.8045553308,0.8045553308
-15.4221222850,17.2856307593,0.8016803009,0.8016803009
-15.7688261897,17.3523049239,0.7988722700,0.7988722700
-16.1155433689,17.4188795293,0.7961167566,0.7961167566
-16.4622931696,17.4852644076,0.7933988370,0.7933988370
-16.8090934560,17.5513767341,0.7907032824,0.7907032824
-17.1559481821,17.6172001979,0.7880147012,0.7880147012
-17.5028537469,17.6827543579,0.7853176816,0.7853176816
-17.8498065493,17.7480591259,0.7825969380,0.7825969380
-18.1968028471,17.8131344843,0.7798374555,0.7798374555
-18.5438391097,17.8780002743,0.7770246352,0.7770246352
-18.8909116654,17.9426764078,0.7741444363,0.7741444363
-19.2380167721,18.0071827965,0.7711835165,0.7711835165
-19.5851508992,18.0715393523,0.7681293660,0.7681293660
-19.9323103750,18.1357659871,0.7649704398,0.7649704398
-20.2794915279,18.1998826831,0.7616962798,0.7616962798
-20.6266907567,18.2639092817,0.7582976328,0.7582976328
-20.9739043899,18.3278656947,0.7547665587,0.7547665587
-21.3211287556,18.3917718338,0.7510965296,0.7510965296
-21.6683602529,18.4556476110,0.7472825203,0.7472825203
-22.0155952807,18.5195130086,0.7433210877,0.7433210877
-22.3628300966,18.5833877972,0.7392104368,0.7392104368
-22.7100610290,18.6472920299,0.7349504793,0.7349504793
-23.0572846181,18.7112456185,0.7305428750,0.7305428750
-23.4044970508,18.7752683336,0.7259910636,0.7259910636
-23.7516947263,18.8393802282,0.7213002825,0.7213002825
-24.0988740433,18.9036011436,0.7164775708,0.7164775708
