# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.7849344009,0.7849344009
0.3038214682,-0.2321189024,0.7786248162,0.7786248162
0.6076365912,-0.4642442264,0.7725225608,0.7725225608
0.9114490385,-0.6963720732,0.7666352952,0.7666352952
1.2152626325,-0.9284981617,0.7609702447,0.7609702447
1.5190808899,-1.1606185166,0.7555341809,0.7555341809
1.8229057219,-1.3927312266,0.7503334064,0.7503334064
2.1267368990,-1.6248365212,0.7453737404,0.7453737404
2.4305741156,-1.8569346296,0.7406605050,0.7406605050
2.7344172186,-2.0890257812,0.7361985138,0.7361985138
3.0382659025,-2.3211105112,0.7319920611,0.7319920611
3.3421199377,-2.5531888959,0.7280449129,0.7280449129
3.6459790949,-2.7852613177,0.7243602991,0.7243602991
3.9498431448,-3.0173281588,0.7209409080,0.7209409080
4.2537117052,-3.2493895720,0.7177888807,0.7177888807
4.5575846996,-3.4814460161,0.7149058084,0.7149058084
4.8614617457,-3.7134977204,0.7122927312,0.7122927312
5.1653426143,-3.9455449906,0.7099501369,0.7099501369
5.4692271523,-4.1775880563,0.7078779633,0.7078779633
5.7731150541,-4.4096273759,0.7060756006,0.7060756006
6.0770060139,-4.6416631789,0.7045418957,0.7045418957
6.3808998022,-4.8736957712,0.7032751581,0.7032751581
6.6847962662,-5.1057253819,0.7022731674,0.7022731674
6.9886950237,-5.3377524698,0.7015331812,0.7015331812
7.2925959217,-5.5697771878,0.7010519461,0.7010519461
7.5964986545,-5.8017999946,0.7008257084,0.7008257084
7.9004029927,-6.0338210431,0.7008502270,0.7008502270
8.2043087069,-6.2658407156,0.7011207879,0.7011207879
8.5082155679,-6.4978593177,0.7016322186,0.7016322186
8.8121231934,-6.7298770790,0.7023789051,0.7023789051
9.1160315069,-6.9618943815,0.7033548096,0.7033548096
9.4199401262,-7.1939115311,0.7045534882,0.7045534882
9.7238488219,-7.4259288337,0.7059681120,0.7059681120
10.0277574412,-7.6579465949,0.7075914861,0.7075914861
10.3316656018,-7.8899650442,0.7094160723,0.7094160723
10.6355731509,-8.1219844873,0.7114340109,0.7114340109
10.9394798590,-8.3540053829,0.7136371438,0.7136371438
11.2433853439,-8.5860278839,0.7160170380,0.7160170380
