# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.8986331875,0.8986331875
-0.3839369986,-0.1032084728,0.8971957527,0.8971957527
-0.7678753497,-0.2064116949,0.8955107827,0.8955107827
-1.1518140190,-0.3096112573,0.8935914762,0.8935914762
-1.5357522109,-0.4128090696,0.8914520037,0.8914520037
-1.9196891300,-0.5160067227,0.8891074475,0.8891074475
-2.3036237419,-0.6192059669,0.8865737373,0.8865737373
-2.6875553307,-0.7224086321,0.8838675814,0.8838675814
-3.0714830211,-0.8256163093,0.8810063937,0.8810063937
-3.4554060178,-0.9288305102,0.8780082171,0.8780082171
-3.8393244797,-1.0320512347,0.8748916446,0.8748916446
-4.2232386455,-1.1352782443,0.8716757368,0.8716757368
-4.6071485949,-1.2385113796,0.8683799377,0.8683799377
-4.9910545664,-1.3417504818,0.8650239870,0.8650239870
-5.3749567987,-1.4449953120,0.8616278331,0.8616278331
-5.7588555306,-1.5482455520,0.8582115431,0.8582115431
-6.1427509210,-1.6515012020,0.8547952130,0.8547952130
-6.5266431292,-1.7547618639,0.8513988780,0.8513988780
-6.9105323938,-1.8580274584,0.8480424213,0.8480424213
-7.2944189535,-1.9612977468,0.8447454861,0.8447454861
-7.6783029674,-2.0645725699,0.8415273859,0.8415273859
-8.0621846741,-2.1678516890,0.8384070190,0.8384070190
-8.4460642328,-2.2711347860,0.8354027824,0.8354027824
-8.8299418026,-2.3744218608,0.8325324904,0.8325324904
-9.2138177812,-2.4777125952,0.8298132939,0.8298132939
-9.5976921687,-2.5810067505,0.8272616042,0.8272616042
-9.9815652038,-2.6843042473,0.8248930201,0.8248930201
-10.3654372046,-2.7876047671,0.8227222586,0.8227222586
-10.7493082507,-2.8909081511,0.8207630895,0.8207630895
-11.1331785808,-2.9942142399,0.8190282756,0.8190282756
-11.5170484336,-3.0975227155,0.8175295167,0.8175295167
-11.9009179682,-3.2008334981,0.8162773995,0.8162773995
-12.2847874232,-3.3041462698,0.8152813521,0.8152813521
-12.6686570373,-3.4074609507,0.8145496046,0.8145496046
-13.0525268900,-3.5107772228,0.8140891552,0.8140891552
-13.4363972202,-3.6140949269,0.8139057432,0.8139057432
-13.8202683459,-3.7174139040,0.8140038259,0.8140038259
-14.2041403467,-3.8207338357,0.8143865638,0.8143865638
-14.5880134613,-3.9240546425,0.8150558115,0.8150558115
-14.9718879283,-4.0273760858,0.8160121134,0.8160121134
-15.3557638274,-4.1306979269,0.8172547083,0.8172547083
-15.7396415563,-4.2340200066,0.8187815376,0.8187815376
-16.1235211946,-4.3373420863,0.8205892616,0.8205892616
-16.5074029808,-4.4406639274,0.8226732810,0.8226732810
-16.8912870743,-4.5439853707,0.8250277645,0.8250277645
-17.2751737135,-4.6473062571,0.8276456826,0.8276456826
-17.6590630577,-4.7506263479,0.8305188464,0.8305188464
-18.0429554250,-4.8539454045,0.8336379522,0.8336379522
-18.4268508950,-4.9572632677,0.8369926320,0.8369926320
-18.8107497064,-5.0605796194,0.8405715075,0.8405715075
-19.1946520979,-5.1638944595,0.8443622504,0.8443622504
-19.5785582285,-5.2672074697,0.8483516450,0.8483516450
-19.9624683369,-5.3705184115,0.8525256576,0.8525256576
-20.3463825823,-5.4738271258,0.8568695070,0.8568695070
-20.7303012034,-5.5771333737,0.8613677396,0.8613677396
-21.1142243591,-5.6804370759,0.8660043075,0.8660043075
-21.4981522883,-5.7837378344,0.8707626485,0.8707626485
-21.8820852295,-5.8870356494,0.8756257689,0.8756257689
-22.2660233419,-5.9903301229,0.8805763275,0.8805763275
-22.6499668641,-6.0936211756,0.8855967208,0.8855967208
-23.0339159554,-6.1969085686,0.8906691702,0.8906691702
-23.4178707747,-6.3001921429,0.8957758072,0.8957758072
-23.8018316403,-6.4034715803,0.9008987620,0.9008987620
-24.1857975180,-6.5067465625,0.9060202480,0.9060202480
-24.5697631570,-6.6100156575,0.9111226482,0.9111226482
-24.9537221132,-6.7132773537,0.9161885987,0.9161885987
-25.3376680222,-6.8165299805,0.9212010711,0.9212010711
-25.7215945193,-6.9197721057,0.9261434529,0.9261434529
-26.1054951605,-7.0230020588,0.9309996241,0.9309996241
-26.4893637404,-7.1262182487,0.9357540336,0.9357540336
-26.8731937353,-7.2294192431,0.9403917681,0.9403917681
-27.2569787806,-7.3326033716,0.9448986222,0.9448986222
-27.6407125915,-7.4357690429,0.9492611604,0.9492611604
-28.0243886442,-7.5389146660,0.9534667772,0.9534667772
-28.4080007334,-7.6420388087,0.9575037519,0.9575037519
-28.7915424149,-7.7451398005,0.9613612989,0.9613612989
-29.1750093927,-7.8482173230,0.9650296118,0.9650296118
-29.5584765296,-7.9513184738,0.9684999039,0.9684999039
-29.9421195663,-8.0545507341,0.9717644424,0.9717644424
-30.3261207671,-8.1580253240,0.9748165769,0.9748165769
-30.7106624760,-8.2618537024,0.9776507616,0.9776507616
-31.0959268777,-8.3661471691,0.9802625742,0.9802625742
-31.4820962365,-8.4710171034,0.9826487255,0.9826487255
-31.8690505810,-8.5763368512,0.9848070654,0.9848070654
-32.2522017188,-8.6784629555,0.9867365828,0.9867365828
-32.6248720607,-8.7723842211,0.9884373986,0.9884373986
-32.9999359445,-8.8725918958,0.9899107538,0.9899107538
-33.3968857893,-8.9942008721,0.9911589918,0.9911589918
-33.8019943299,-9.0953991865,0.9921855348,0.9921855348
-34.1931570633,-9.1200880085,0.9929948550,0.9929948550
-34.5501652422,-9.0202835271,0.9935924406,0.9935924406
-34.8664580666,-8.8064312149,0.9939847564,0.9939847564
-35.1414535000,-8.5145717560,0.9941792004,0.9941792004
-35.3746228086,-8.1808047859,0.9941840546,0.9941840546
-35.5704745486,-7.8322870541,0.9940084328,0.9940084328
-35.7443380974,-7.4769643628,0.9936622242,0.9936622242
-35.9129445413,-7.1202941406,0.9931560324,0.9931560324
