# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.5486846403,0.5486846403
-0.3224249314,0.3106273026,0.5494957659,0.5494957659
-0.6448316035,0.6212850372,0.5502668456,0.5502668456
-0.9672217170,0.9319706978,0.5509956414,0.5509956414
-1.2895973305,1.2426815991,0.5516800900,0.5516800900
-1.6119603236,1.5534151455,0.5523183126,0.5523183126
-1.9343125759,1.8641685623,0.5529086245,0.5529086245
-2.2566559672,2.1749392537,0.5534495437,0.5534495437
-2.5789925560,2.4857245347,0.5539397996,0.5539397996
-2.9013241324,2.7965216304,0.5543783399,0.5543783399
-3.2236525762,3.1073280348,0.5547643377,0.5547643377
-3.5459799458,3.4181410627,0.5550971974,0.5550971974
-3.8683081210,3.7289578498,0.5553765597,0.5553765597
-4.1906389814,4.0397758900,0.5556023065,0.5556023065
-4.5129744962,4.3505924981,0.5557745636,0.5557745636
-4.8353164553,4.6614049890,0.5558937043,0.5558937043
-5.1576669176,4.9722105878,0.5559603506,0.5559603506
-5.4800277625,5.2830067885,0.5559753744,0.5559753744
-5.8024008698,5.5937907269,0.5559398977,0.5559398977
-6.1247881191,5.9045599862,0.5558552915,0.5558552915
-6.4471915690,6.2153116129,0.5557231744,0.5557231744
-6.7696130097,6.5260431006,0.5555454097,0.5555454097
-7.0920544997,6.8367517643,0.5553241024,0.5553241024
-7.4145177397,7.1474349187,0.5550615944,0.5550615944
-7.7370048779,7.4580898787,0.5547604594,0.5547604594
-8.0595176148,7.7687138695,0.5544234973,0.5544234973
-8.3820580986,8.0793043850,0.5540537265,0.5540537265
-8.7046280300,8.3898587401,0.5536543770,0.5536543770
-9.0272294675,8.7003741599,0.5532288814,0.5532288814
-9.3498642909,9.0108480489,0.5527808658,0.5527808658
-9.6725343796,9.3212776324,0.5523141398,0.5523141398
-9.9952417925,9.6316603146,0.5518326858,0.5518326858
-10.3179882300,9.9419934999,0.5513406475,0.5513406475
-10.6407757509,10.2522743241,0.5508423181,0.5508423181
-10.9636062347,10.5625002810,0.5503421275,0.5503421275
-11.2864815611,10.8726686854,0.5498446290,0.5498446290
-11.6094037887,11.1827767627,0.5493544860,0.5493544860
-11.9323746182,11.4928219172,0.5488764572,0.5488764572
-12.2553961977,11.8028013741,0.5484153827,0.5484153827
-12.5784702278,12.1127126274,0.5479761682,0.5479761682
-12.9015988567,12.4225528127,0.5475637704,0.5475637704
-13.2247837849,12.7323194240,0.5471831808,0.5471831808
-13.5480270712,13.0420097760,0.5468394105,0.5468394105
-13.8713305951,13.3516210045,0.5465374731,0.5465374731
-14.1946962363,13.6611506930,0.5462823699,0.5462823699
-14.5181258744,13.9705959771,0.5460790723,0.5460790723
-14.8416215680,14.2799542612,0.5459325066,0.5459325066
-15.1651851969,14.5892229497,0.5458475372,0.5458475372
-15.4888185510,14.8983991783,0.5458289505,0.5458289505
-15.8125236891,15.2074804408,0.5458814390,0.5458814390
-16.1363024907,15.5164639627,0.5460095857,0.5460095857
-16.4601568356,15.8253471481,0.5462178481,0.5462178481
