# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.5305550059,0.5305550059
-0.2130138370,-0.3350884645,0.5306208916,0.5306208916
-0.4260790476,-0.6701589045,0.5307338214,0.5307338214
-0.6391917411,-1.0052124318,0.5308965102,0.5308965102
-0.8523479473,-1.3402503961,0.5311115650,0.5311115650
-1.0655436960,-1.6752738297,0.5313814764,0.5313814764
-1.2787751760,-2.0102840825,0.5317086101,0.5317086101
-1.4920383378,-2.3452821866,0.5320951990,0.5320951990
-1.7053293699,-2.6802694919,0.5325433359,0.5325433359
-1.9186443022,-3.0152471101,0.5330549657,0.5330549657
-2.1319791647,-3.3502162322,0.5336318792,0.5336318792
-2.3453301459,-3.6851781287,0.5342757058,0.5342757058
-2.5586931963,-4.0201339111,0.5349879080,0.5349879080
-2.7720644252,-4.3550847706,0.5357697758,0.5357697758
-2.9854399419,-4.6900320570,0.5366224209,0.5366224209
-3.1988158556,-5.0249767230,0.5375467728,0.5375467728
-3.4121881961,-5.3599201980,0.5385435739,0.5385435739
-3.6255551373,-5.6948629584,0.5396133762,0.5396133762
-3.8389166790,-6.0298053218,0.5407565376,0.5407565376
-4.0522727420,-6.3647475263,0.5419732198,0.5419732198
-4.2656234850,-6.6996896515,0.5432633858,0.5432633858
-4.4789689080,-7.0346320149,0.5446267981,0.5446267981
-4.6923090905,-7.3695746958,0.5460630181,0.5460630181
-4.9056439529,-7.7045180120,0.5475714049,0.5475714049
-5.1189736542,-8.0394620429,0.5491511161,0.5491511161
-5.3322981942,-8.3744070265,0.5508011076,0.5508011076
-5.5456176525,-8.7093532806,0.5525201353,0.5525201353
-5.7589320291,-9.0443008052,0.5543067567,0.5543067567
-5.9722413238,-9.3792499178,0.5561593326,0.5561593326
-6.1855456956,-9.7142007773,0.5580760307,0.5580760307
-6.3988451444,-10.0491535424,0.5600548283,0.5600548283
-6.6121395908,-10.3841085308,0.5620935166,0.5620935166
-6.8254292731,-10.7190658219,0.5641897047,0.5641897047
-7.0387141118,-11.0540257333,0.5663408246,0.5663408246
-7.2519941069,-11.3889882650,0.5685441369,0.5685441369
-7.4652694966,-11.7239538139,0.5707967364,0.5707967364
-7.6785401222,-12.0589224596,0.5730955583,0.5730955583
-7.8918060631,-12.3938944402,0.5754373856,0.5754373856
-8.1050673985,-12.7288699940,0.5778188558,0.5778188558
-8.3183242080,-13.0638492002,0.5802364690,0.5802364690
-8.5315764916,-13.3988323766,0.5826865955,0.5826865955
-8.7448243286,-13.7338196820,0.5851654849,0.5851654849
-8.9580676396,-14.0688111957,0.5876692744,0.5876692744
-9.1713065835,-14.4038073147,0.5901939984,0.5901939984
-9.3845412396,-14.7388081185,0.5927355974,0.5927355974
-9.5977715286,-15.0738138453,0.5952899285,0.5952899285
-9.8109975298,-15.4088246539,0.5978527748,0.5978527748
-10.0242193227,-15.7438407030,0.6004198561,0.6004198561
-10.2374369073,-16.0788623104,0.6029868390,0.6029868390
-10.4506503629,-16.4138896347,0.6055493480,0.6055493480
-10.6638596895,-16.7489227555,0.6081029756,0.6081029756
-10.8770649666,-17.0839620696,0.6106432942,0.6106432942
-11.0902662736,-17.4190075772,0.6131658661,0.6131658661
-11.3034643250,-17.7540587224,0.6156662554,0.6156662554
-11.5166623765,-18.0891127261,0.6181400386,0.6181400386
-11.7298639216,-18.4241660151,0.6205828157,0.6205828157
-11.9430724543,-18.7592154929,0.6229902218,0.6229902218
-12.1562915474,-19.0942577449,0.6253579376,0.6253579376
-12.3695246155,-19.4292893570,0.6276817006,0.6276817006
-12.5827753110,-19.7643072324,0.6299573157,0.6299573157
-12.7960470483,-20.0993077980,0.6321806661,0.6321806661
-13.0093434797,-20.4342878777,0.6343477240,0.6343477240
-13.2226679404,-20.7692441366,0.6364545602,0.6364545602
-13.4360241622,-21.1041732397,0.6384973550,0.6384973550
-13.6494155594,-21.4390719315,0.6404724074,0.6404724074
-13.8628456258,-21.7739367184,0.6423761450,0.6423761450
-14.0763179345,-22.1087644241,0.6442051331,0.6442051331
-14.2898360585,-22.4435516345,0.6459560833,0.6459560833
-14.5034034123,-22.7782950939,0.6476258627,0.6476258627
-14.7170235689,-23.1129914674,0.6492115013,0.6492115013
-14.9307001015,-23.4476374996,0.6507102003,0.6507102003
-15.1444303104,-23.7822347785,0.6521193390,0.6521193390
-15.3581536112,-24.1168332485,0.6534364819,0.6534364819
-15.5717768646,-24.4515098507,0.6546593852,0.6546593852
-15.7852066133,-24.7863414472,0.6557860023,0.6557860023
-15.9983494799,-25.1214051380,0.6568144898,0.6568144898
-16.2111120865,-25.4567779439,0.6577432119,0.6577432119
-16.4234009761,-25.7925368854,0.6585707451,0.6585707451
-16.6351226917,-26.1287590628,0.6592958817,0.6592958817
-16.8461837761,-26.4655214967,0.6599176338,0.6599176338
-17.0565874849,-26.8028260928,0.6604352351,0.6604352351
-17.2683207933,-27.1391302138,0.6608481438,0.6608481438
-17.4852329892,-27.4714415661,0.6611560441,0.6611560441
-17.7112449024,-27.7967121945,0.6613588469,0.6613588469
-17.9502776805,-28.1118938263,0.6614566907,0.6614566907
-18.2052660501,-28.4147677890,0.6614499411,0.6614499411
-18.4698383352,-28.7109420628,0.6613391903,0.6613391903
-18.7326694762,-29.0101644505,0.6611252560,0.6611252560
-18.9926428317,-29.3119805300,0.6608091793,0.6608091793
-19.2647047046,-29.5999085870,0.6603922223,0.6603922223
-19.5571822232,-29.8649441873,0.6598758653,0.6598758653
-19.8657225271,-30.1121119389,0.6592618034,0.6592618034
-20.1848573851,-30.3476702896,0.6585519421,0.6585519421
-20.5091186453,-30.5778779251,0.6577483931,0.6577483931
-20.8332202266,-30.8087690597,0.6568534688,0.6568534688
-21.1555469969,-31.0418617158,0.6558696771,0.6558696771
-21.4778858365,-31.2744879600,0.6547997153,0.6547997153
-21.8021524167,-31.5038215297,0.6536464631,0.6536464631
-22.1302613769,-31.7270375917,0.6524129762,0.6524129762
-22.4635836059,-31.9420648449,0.6511024785,0.6511024785
-22.8020113543,-32.1488817714,0.6497183545,0.6497183545
-23.1451879447,-32.3478117786,0.6482641406,0.6482641406
