# x_m, y_m, w_tr_right_m, w_tr_left_m
0.0000000000,0.0000000000,0.8067173659,0.8067173659
0.0186138077,0.4083699736,0.8070750174,0.8070750174
0.0372161703,0.8167406011,0.8076406641,0.8076406641
0.0558074966,1.2251120462,0.8084096848,0.8084096848
0.0743881136,1.6334841453,0.8093770086,0.8093770086
0.0929585119,2.0418568983,0.8105371275,0.8105371275
0.1115191001,2.4502303054,0.8118841125,0.8118841125
0.1300702870,2.8586042030,0.8134116279,0.8134116279
0.1486124814,3.2669787546,0.8151129497,0.8151129497
0.1671460103,3.6753537149,0.8169809826,0.8169809826
0.1856713641,4.0837291657,0.8190082802,0.8190082802
0.2041888699,4.4921051071,0.8211870643,0.8211870643
0.2226990182,4.9004812936,0.8235092472,0.8235092472
0.2412022177,5.3088578890,0.8259664524,0.8259664524
0.2596987954,5.7172348113,0.8285500383,0.8285500383
0.2781892419,6.1256119789,0.8312511216,0.8312511216
0.2966739658,6.5339893100,0.8340606013,0.8340606013
0.3151532942,6.9423668863,0.8369691843,0.8369691843
0.3336276359,7.3507446262,0.8399674095,0.8399674095
0.3520974813,7.7591223660,0.8430456747,0.8430456747
0.3705631574,8.1675002694,0.8461942623,0.8461942623
0.3890248277,8.5758781727,0.8494033657,0.8494033657
0.4074829011,8.9842561578,0.8526631161,0.8526631161
0.4259376226,9.3926342246,0.8559636092,0.8559636092
0.4443891559,9.8010122915,0.8592949314,0.8592949314
0.4628379097,10.2093903583,0.8626471880,0.8626471880
0.4812841293,10.6177684252,0.8660105280,0.8660105280
0.4997279781,11.0261464920,0.8693751720,0.8693751720
0.5181698648,11.4345246406,0.8727314372,0.8727314372
0.5366100349,11.8429026257,0.8760697638,0.8760697638
0.5550487334,12.2512806925,0.8793807399,0.8793807399
0.5734862056,12.6596586776,0.8826551265,0.8826551265
0.5919226969,13.0680365810,0.8858838816,0.8858838816
0.6103586159,13.4764144026,0.8890581835,0.8890581835
0.6287941261,13.8847922241,0.8921694539,0.8921694539
0.6472295547,14.2931698822,0.8952093787,0.8952093787
0.6656650649,14.7015474586,0.8981699310,0.8981699310
0.6841011474,15.1099249532,0.9010433890,0.9010433890
0.7025378022,15.5183022843,0.9038223570,0.9038223570
0.7209755197,15.9266794518,0.9064997817,0.9064997817
0.7394144634,16.3350565377,0.9090689703,0.9090689703
0.7578549605,16.7434334600,0.9115236060,0.9115236060
0.7762972560,17.1518102189,0.9138577622,0.9138577622
0.7947415953,17.5601868142,0.9160659156,0.9160659156
0.8131883053,17.9685631643,0.9181429591,0.9181429591
0.8316376314,18.3769393509,0.9200842119,0.9200842119
0.8500898187,18.7853153739,0.9218854283,0.9218854283
0.8685451943,19.1936910700,0.9235428064,0.9235428064
0.8870040034,19.6020666026,0.9250529949,0.9250529949
0.9054665730,20.0104418899,0.9264130971,0.9264130971
0.9239330666,20.4188169320,0.9276206756,0.9276206756
0.9424038112,20.8271917288,0.9286737544,0.9286737544
0.9608791339,21.2355661987,0.9295708194,0.9295708194
0.9793591980,21.6439404233,0.9303108183,0.9303108183
